station,hour,avg_dropoff_count
"All Saints Church, Portobello",16,2.9892086330935252
"All Saints Church, Portobello",17,3.7220447284345046
"All Saints Church, Portobello",18,4.811881188118812
"All Saints Church, Portobello",19,4.003333333333333
"All Saints Church, Portobello",20,2.5984251968503935
"All Saints Church, Portobello",21,2.0934579439252334
"All Saints Church, Portobello",22,1.8284313725490196
"All Saints Church, Portobello",23,1.463855421686747
"All Saints' Road, Portobello",0,1.1904761904761905
"All Saints' Road, Portobello",1,1.08
"All Saints' Road, Portobello",2,1.0
"All Saints' Road, Portobello",3,1.25
"All Saints' Road, Portobello",4,1.0
"All Saints' Road, Portobello",5,1.0
"All Saints' Road, Portobello",6,1.0
"All Saints' Road, Portobello",7,1.1024096385542168
"All Saints' Road, Portobello",8,1.736842105263158
"All Saints' Road, Portobello",9,1.5897435897435896
"All Saints' Road, Portobello",10,1.5740740740740742
"All Saints' Road, Portobello",11,1.503030303030303
"All Saints' Road, Portobello",12,1.9873417721518987
"All Saints' Road, Portobello",13,1.8245614035087718
"All Saints' Road, Portobello",14,1.7857142857142858
"All Saints' Road, Portobello",15,1.743421052631579
"All Saints' Road, Portobello",16,1.718918918918919
"All Saints' Road, Portobello",17,1.7761194029850746
"All Saints' Road, Portobello",18,2.257142857142857
"All Saints' Road, Portobello",19,1.8957345971563981
"All Saints' Road, Portobello",20,1.6194029850746268
"All Saints' Road, Portobello",21,1.4513274336283186
"All Saints' Road, Portobello",22,1.3541666666666667
"All Saints' Road, Portobello",23,1.2686567164179106
"Allington Street, Victoria",0,1.462686567164179
"Allington Street, Victoria",1,1.2666666666666666
"Allington Street, Victoria",2,1.6176470588235294
"Allington Street, Victoria",3,1.4285714285714286
"Allington Street, Victoria",4,1.3298969072164948
"Allington Street, Victoria",5,1.4018691588785046
"Allington Street, Victoria",6,2.1545064377682404
"Allington Street, Victoria",7,3.8876404494382024
"Allington Street, Victoria",8,10.857605177993527
"Allington Street, Victoria",9,6.470967741935484
"Allington Street, Victoria",10,2.9055944055944054
"Allington Street, Victoria",11,2.6975945017182132
"Allington Street, Victoria",12,3.045936395759717
"Allington Street, Victoria",13,3.079710144927536
"Allington Street, Victoria",14,3.5308641975308643
"Allington Street, Victoria",15,3.6514657980456025
"Allington Street, Victoria",16,4.159090909090909
"Allington Street, Victoria",17,7.277070063694268
"Allington Street, Victoria",18,6.369905956112853
"Allington Street, Victoria",19,4.0365448504983386
"Allington Street, Victoria",20,2.4851851851851854
"Allington Street, Victoria",21,2.0043103448275863
"Allington Street, Victoria",22,1.9187817258883249
"Allington Street, Victoria",23,1.8785714285714286
"Alma Road, Wandsworth",0,1.125
"Alma Road, Wandsworth",1,1.2380952380952381
"Alma Road, Wandsworth",2,1.3636363636363635
"Alma Road, Wandsworth",3,1.0
"Alma Road, Wandsworth",4,1.0
"Alma Road, Wandsworth",5,1.25
"Alma Road, Wandsworth",6,1.0
"Alma Road, Wandsworth",7,1.0357142857142858
"Alma Road, Wandsworth",8,1.1
"Alma Road, Wandsworth",9,1.0909090909090908
"Alma Road, Wandsworth",10,1.1794871794871795
"Alma Road, Wandsworth",11,1.2307692307692308
"Alma Road, Wandsworth",12,1.25
"Alma Road, Wandsworth",13,1.2432432432432432
"Alma Road, Wandsworth",14,1.2033898305084745
"Alma Road, Wandsworth",15,1.3111111111111111
"Alma Road, Wandsworth",16,1.4230769230769231
"Alma Road, Wandsworth",17,1.6153846153846154
"Alma Road, Wandsworth",18,1.803030303030303
"Alma Road, Wandsworth",19,1.6741573033707866
"Alma Road, Wandsworth",20,1.3211678832116789
"Alma Road, Wandsworth",21,1.403225806451613
"Alma Road, Wandsworth",22,1.3157894736842106
"Alma Road, Wandsworth",23,1.1081081081081081
"Alpha Grove, Millwall",0,1.3333333333333333
"Alpha Grove, Millwall",1,1.1136363636363635
"Alpha Grove, Millwall",2,1.1176470588235294
"Alpha Grove, Millwall",3,1.1379310344827587
"Alpha Grove, Millwall",4,1.1363636363636365
"Alpha Grove, Millwall",5,1.0
"Alpha Grove, Millwall",6,1.0232558139534884
"Alpha Grove, Millwall",7,1.0408163265306123
"Alpha Grove, Millwall",8,1.2222222222222223
"Alpha Grove, Millwall",9,1.190909090909091
"Alpha Grove, Millwall",10,1.2333333333333334
"Alpha Grove, Millwall",11,1.2097902097902098
"Alpha Grove, Millwall",12,1.3627450980392157
"Alpha Grove, Millwall",13,1.4390243902439024
"Alpha Grove, Millwall",14,1.348314606741573
"Alpha Grove, Millwall",15,1.5242718446601942
"Alpha Grove, Millwall",16,1.6489795918367347
"Alpha Grove, Millwall",17,1.6729857819905214
"Alpha Grove, Millwall",18,2.052132701421801
"Alpha Grove, Millwall",19,1.8708133971291867
"Alpha Grove, Millwall",20,1.5868263473053892
"Alpha Grove, Millwall",21,1.3897058823529411
"Alpha Grove, Millwall",22,1.3673469387755102
"Alpha Grove, Millwall",23,1.3642857142857143
"Ampton Street , Clerkenwell",0,1.2337662337662338
"Ampton Street , Clerkenwell",1,1.2777777777777777
"Ampton Street , Clerkenwell",2,1.3666666666666667
"Ampton Street , Clerkenwell",3,1.0
"Ampton Street , Clerkenwell",4,1.1
"Ampton Street , Clerkenwell",5,1.4
"Ampton Street , Clerkenwell",6,1.0
"Ampton Street , Clerkenwell",7,1.1690140845070423
"Ampton Street , Clerkenwell",8,1.8097560975609757
"Ampton Street , Clerkenwell",9,1.7184466019417475
"Ampton Street , Clerkenwell",10,1.4916201117318435
"Ampton Street , Clerkenwell",11,1.3248407643312101
"Ampton Street , Clerkenwell",12,1.5698324022346368
"Ampton Street , Clerkenwell",13,1.7747747747747749
"Ampton Street , Clerkenwell",14,1.661904761904762
"Ampton Street , Clerkenwell",15,1.7525773195876289
"Ampton Street , Clerkenwell",16,1.7033898305084745
"Ampton Street , Clerkenwell",17,2.3247232472324724
"Ampton Street , Clerkenwell",18,3.0033222591362128
"Ampton Street , Clerkenwell",19,2.323420074349442
"Ampton Street , Clerkenwell",20,2.279245283018868
"Ampton Street , Clerkenwell",21,1.9282296650717703
"Ampton Street , Clerkenwell",22,1.5965909090909092
"Ampton Street , Clerkenwell",23,1.457142857142857
"Ansell House, Stepney",0,1.305263157894737
"Ansell House, Stepney",1,1.3877551020408163
"Ansell House, Stepney",2,1.3076923076923077
"Ansell House, Stepney",3,1.0555555555555556
"Ansell House, Stepney",4,1.5
"Ansell House, Stepney",5,1.0
"Ansell House, Stepney",6,1.0679611650485437
"Ansell House, Stepney",7,1.5964125560538116
"Ansell House, Stepney",8,2.2677824267782425
"Ansell House, Stepney",9,2.0354330708661417
"Ansell House, Stepney",10,1.8798076923076923
"Ansell House, Stepney",11,2.142322097378277
"Ansell House, Stepney",12,2.2767527675276753
"Ansell House, Stepney",13,2.302583025830258
"Ansell House, Stepney",14,2.4775086505190314
"Ansell House, Stepney",15,2.524137931034483
"Ansell House, Stepney",16,2.5714285714285716
"Ansell House, Stepney",17,3.229032258064516
"Ansell House, Stepney",18,3.5
"Ansell House, Stepney",19,2.7
"Ansell House, Stepney",20,2.135458167330677
"Ansell House, Stepney",21,1.8186274509803921
"Ansell House, Stepney",22,1.7125
"Ansell House, Stepney",23,1.4621848739495797
"Antill Road, Mile End",0,1.34375
"Antill Road, Mile End",1,1.1111111111111112
"Antill Road, Mile End",2,1.25
"Antill Road, Mile End",3,1.2105263157894737
"Antill Road, Mile End",4,1.125
"Antill Road, Mile End",5,1.0769230769230769
"Antill Road, Mile End",6,1.0740740740740742
"Antill Road, Mile End",7,1.0985915492957747
"Antill Road, Mile End",8,1.3017241379310345
"Antill Road, Mile End",9,1.485207100591716
"Antill Road, Mile End",10,1.4841269841269842
"Antill Road, Mile End",11,1.4275862068965517
"Antill Road, Mile End",12,1.5068493150684932
"Antill Road, Mile End",13,1.6529411764705881
"Antill Road, Mile End",14,1.6193548387096774
"Antill Road, Mile End",15,1.766304347826087
"Antill Road, Mile End",16,1.8272727272727274
"Antill Road, Mile End",17,2.42911877394636
"Antill Road, Mile End",18,2.5849056603773586
"Antill Road, Mile End",19,2.4612403100775193
"Antill Road, Mile End",20,2.1283185840707963
"Antill Road, Mile End",21,1.6169154228855722
"Antill Road, Mile End",22,1.5849056603773586
"Antill Road, Mile End",23,1.528
"Archbishop's Park, Waterloo",0,1.1333333333333333
"Archbishop's Park, Waterloo",1,1.2307692307692308
"Archbishop's Park, Waterloo",2,1.1428571428571428
"Archbishop's Park, Waterloo",3,1.2666666666666666
"Archbishop's Park, Waterloo",4,1.125
"Archbishop's Park, Waterloo",5,1.0
"Archbishop's Park, Waterloo",6,1.096774193548387
"Archbishop's Park, Waterloo",7,3.871287128712871
"Archbishop's Park, Waterloo",8,3.613970588235294
"Archbishop's Park, Waterloo",9,2.1312217194570136
"Archbishop's Park, Waterloo",10,1.6097560975609757
"Archbishop's Park, Waterloo",11,1.5476190476190477
"Archbishop's Park, Waterloo",12,1.6226415094339623
"Archbishop's Park, Waterloo",13,1.8134715025906736
"Archbishop's Park, Waterloo",14,1.7704918032786885
"Archbishop's Park, Waterloo",15,1.6836158192090396
"Archbishop's Park, Waterloo",16,1.6944444444444444
"Archbishop's Park, Waterloo",17,1.8757396449704142
"Archbishop's Park, Waterloo",18,1.6818181818181819
"Archbishop's Park, Waterloo",19,1.6842105263157894
"Archbishop's Park, Waterloo",20,1.3566433566433567
"Archbishop's Park, Waterloo",21,1.1971830985915493
"Archbishop's Park, Waterloo",22,1.3191489361702127
"Archbishop's Park, Waterloo",23,1.4054054054054055
"Argyle Street, Kings Cross",0,1.3636363636363635
"Argyle Street, Kings Cross",1,1.4423076923076923
"Argyle Street, Kings Cross",2,1.2857142857142858
"Argyle Street, Kings Cross",3,1.25
"Argyle Street, Kings Cross",4,1.2808988764044944
"Argyle Street, Kings Cross",5,1.6625766871165644
"Argyle Street, Kings Cross",6,1.7569060773480663
"Argyle Street, Kings Cross",7,2.509025270758123
"Argyle Street, Kings Cross",8,4.467084639498433
"Argyle Street, Kings Cross",9,3.57556270096463
"Argyle Street, Kings Cross",10,2.697986577181208
"Argyle Street, Kings Cross",11,2.923076923076923
"Argyle Street, Kings Cross",12,3.522292993630573
"Argyle Street, Kings Cross",13,3.4871794871794872
"Argyle Street, Kings Cross",14,3.7034700315457414
"Argyle Street, Kings Cross",15,5.585889570552148
"Argyle Street, Kings Cross",16,11.00609756097561
"Argyle Street, Kings Cross",17,23.036923076923078
"Argyle Street, Kings Cross",18,18.196969696969695
"Argyle Street, Kings Cross",19,6.102893890675241
"Argyle Street, Kings Cross",20,3.311355311355311
"Argyle Street, Kings Cross",21,2.2941176470588234
"Argyle Street, Kings Cross",22,2.044642857142857
"Argyle Street, Kings Cross",23,1.5955882352941178
"Argyll Road, Kensington",0,1.15
"Argyll Road, Kensington",1,1.2142857142857142
"Argyll Road, Kensington",2,1.1428571428571428
"Argyll Road, Kensington",3,1.4444444444444444
"Argyll Road, Kensington",4,1.25
"Argyll Road, Kensington",5,1.25
"Argyll Road, Kensington",6,1.238938053097345
"Argyll Road, Kensington",7,1.509090909090909
"Argyll Road, Kensington",8,1.5923913043478262
"Argyll Road, Kensington",9,2.0955882352941178
"Argyll Road, Kensington",10,1.8760330578512396
"Argyll Road, Kensington",11,1.9696969696969697
"Argyll Road, Kensington",12,2.1739130434782608
"Argyll Road, Kensington",13,1.8647342995169083
"Argyll Road, Kensington",14,1.8846153846153846
"Argyll Road, Kensington",15,1.908675799086758
"Argyll Road, Kensington",16,2.0
"Argyll Road, Kensington",17,2.1640625
"Argyll Road, Kensington",18,2.1695652173913045
"Argyll Road, Kensington",19,1.7740112994350283
"Argyll Road, Kensington",20,1.4166666666666667
"Argyll Road, Kensington",21,1.234375
"Argyll Road, Kensington",22,1.2835820895522387
"Argyll Road, Kensington",23,1.206896551724138
"Arlington Road, Camden Town",0,1.1282051282051282
"Arlington Road, Camden Town",1,1.1333333333333333
"Arlington Road, Camden Town",2,1.2352941176470589
"Arlington Road, Camden Town",3,1.0
"Arlington Road, Camden Town",4,1.0909090909090908
"Arlington Road, Camden Town",5,1.0
"Arlington Road, Camden Town",6,1.1153846153846154
"Arlington Road, Camden Town",7,1.125
"Arlington Road, Camden Town",8,1.783068783068783
"Arlington Road, Camden Town",9,1.8636363636363635
"Arlington Road, Camden Town",10,1.6551724137931034
"Arlington Road, Camden Town",11,2.044943820224719
"Arlington Road, Camden Town",12,2.15
"Arlington Road, Camden Town",13,2.381443298969072
"Arlington Road, Camden Town",14,2.321243523316062
"Arlington Road, Camden Town",15,2.270408163265306
"Arlington Road, Camden Town",16,2.203883495145631
"Arlington Road, Camden Town",17,2.528169014084507
"Arlington Road, Camden Town",18,2.533596837944664
"Arlington Road, Camden Town",19,1.9854368932038835
"Arlington Road, Camden Town",20,1.4598540145985401
"Arlington Road, Camden Town",21,1.33
"Arlington Road, Camden Town",22,1.2476190476190476
"Arlington Road, Camden Town",23,1.2777777777777777
"Arundel Street, Temple",0,1.3333333333333333
"Arundel Street, Temple",1,1.625
"Arundel Street, Temple",2,2.0
"Arundel Street, Temple",3,1.0
"Arundel Street, Temple",4,1.0
"Arundel Street, Temple",5,1.1428571428571428
"Arundel Street, Temple",6,1.0
"Arundel Street, Temple",7,1.6842105263157894
"Arundel Street, Temple",8,4.7818930041152266
"Arundel Street, Temple",9,4.661710037174721
"Arundel Street, Temple",10,2.668141592920354
"Arundel Street, Temple",11,1.9707602339181287
"Arundel Street, Temple",12,1.7861271676300579
"Arundel Street, Temple",13,1.7541899441340782
"Arundel Street, Temple",14,1.6863905325443787
"Arundel Street, Temple",15,1.5341614906832297
"Arundel Street, Temple",16,1.6488095238095237
"Arundel Street, Temple",17,1.9162303664921465
"Arundel Street, Temple",18,2.107476635514019
"Arundel Street, Temple",19,1.962962962962963
"Arundel Street, Temple",20,1.3555555555555556
"Arundel Street, Temple",21,1.2054794520547945
"Arundel Street, Temple",22,1.2
"Arundel Street, Temple",23,2.0
"Ashley Crescent, Battersea",0,1.45
"Ashley Crescent, Battersea",1,1.2857142857142858
"Ashley Crescent, Battersea",2,1.3666666666666667
"Ashley Crescent, Battersea",3,1.2142857142857142
"Ashley Crescent, Battersea",4,1.2222222222222223
"Ashley Crescent, Battersea",5,1.0
"Ashley Crescent, Battersea",6,1.3111111111111111
"Ashley Crescent, Battersea",7,1.6583333333333334
"Ashley Crescent, Battersea",8,2.2248062015503876
"Ashley Crescent, Battersea",9,1.5697211155378485
"Ashley Crescent, Battersea",10,1.4367088607594938
"Ashley Crescent, Battersea",11,1.5161290322580645
"Ashley Crescent, Battersea",12,1.7236180904522613
"Ashley Crescent, Battersea",13,1.61139896373057
"Ashley Crescent, Battersea",14,2.1411290322580645
"Ashley Crescent, Battersea",15,1.9876543209876543
"Ashley Crescent, Battersea",16,2.138181818181818
"Ashley Crescent, Battersea",17,3.7870967741935484
"Ashley Crescent, Battersea",18,4.006666666666667
"Ashley Crescent, Battersea",19,3.32996632996633
"Ashley Crescent, Battersea",20,2.496153846153846
"Ashley Crescent, Battersea",21,2.0934579439252334
"Ashley Crescent, Battersea",22,1.8155339805825244
"Ashley Crescent, Battersea",23,1.7574257425742574
"Ashley Place, Victoria",0,1.0294117647058822
"Ashley Place, Victoria",1,1.5217391304347827
"Ashley Place, Victoria",2,1.0769230769230769
"Ashley Place, Victoria",3,1.0833333333333333
"Ashley Place, Victoria",4,1.0
"Ashley Place, Victoria",5,1.0263157894736843
"Ashley Place, Victoria",6,1.4618320610687023
"Ashley Place, Victoria",7,1.7972350230414746
"Ashley Place, Victoria",8,6.185185185185185
"Ashley Place, Victoria",9,3.603921568627451
"Ashley Place, Victoria",10,1.8235294117647058
"Ashley Place, Victoria",11,1.96
"Ashley Place, Victoria",12,2.0398230088495577
"Ashley Place, Victoria",13,2.020661157024793
"Ashley Place, Victoria",14,2.3493975903614457
"Ashley Place, Victoria",15,2.358974358974359
"Ashley Place, Victoria",16,2.96085409252669
"Ashley Place, Victoria",17,3.5559322033898306
"Ashley Place, Victoria",18,2.7163636363636363
"Ashley Place, Victoria",19,2.1206225680933852
"Ashley Place, Victoria",20,1.5786516853932584
"Ashley Place, Victoria",21,1.4605263157894737
"Ashley Place, Victoria",22,1.4841269841269842
"Ashley Place, Victoria",23,1.3366336633663367
"Ashmole Estate, Oval",0,1.3157894736842106
"Ashmole Estate, Oval",1,1.3048780487804879
"Ashmole Estate, Oval",2,1.2820512820512822
"Ashmole Estate, Oval",3,1.3333333333333333
"Ashmole Estate, Oval",4,1.5384615384615385
"Ashmole Estate, Oval",5,1.0
"Ashmole Estate, Oval",6,1.1046511627906976
"Ashmole Estate, Oval",7,1.1951219512195121
"Ashmole Estate, Oval",8,1.336
"Ashmole Estate, Oval",9,1.378787878787879
"Ashmole Estate, Oval",10,1.328
"Ashmole Estate, Oval",11,1.5657894736842106
"Ashmole Estate, Oval",12,1.615
"Ashmole Estate, Oval",13,1.9518716577540107
"Ashmole Estate, Oval",14,1.774869109947644
"Ashmole Estate, Oval",15,1.6981981981981982
"Ashmole Estate, Oval",16,2.156716417910448
"Ashmole Estate, Oval",17,3.484848484848485
"Ashmole Estate, Oval",18,3.4347826086956523
"Ashmole Estate, Oval",19,3.01038062283737
"Ashmole Estate, Oval",20,2.140969162995595
"Ashmole Estate, Oval",21,2.1478260869565218
"Ashmole Estate, Oval",22,1.9243243243243244
"Ashmole Estate, Oval",23,1.589928057553957
"Aston Street, Stepney",0,1.3517241379310345
"Aston Street, Stepney",1,1.2976190476190477
"Aston Street, Stepney",2,1.1794871794871795
"Aston Street, Stepney",3,1.0555555555555556
"Aston Street, Stepney",4,1.0689655172413792
"Aston Street, Stepney",5,1.0
"Aston Street, Stepney",6,1.0980392156862746
"Aston Street, Stepney",7,1.15
"Aston Street, Stepney",8,1.5496688741721854
"Aston Street, Stepney",9,1.3190184049079754
"Aston Street, Stepney",10,1.1782178217821782
"Aston Street, Stepney",11,1.2638888888888888
"Aston Street, Stepney",12,1.5384615384615385
"Aston Street, Stepney",13,1.5806451612903225
"Aston Street, Stepney",14,1.594871794871795
"Aston Street, Stepney",15,1.6129032258064515
"Aston Street, Stepney",16,2.046875
"Aston Street, Stepney",17,2.2280701754385963
"Aston Street, Stepney",18,2.610344827586207
"Aston Street, Stepney",19,2.488372093023256
"Aston Street, Stepney",20,2.305084745762712
"Aston Street, Stepney",21,2.424
"Aston Street, Stepney",22,2.0699588477366255
"Aston Street, Stepney",23,1.6411764705882352
