name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"London, England, United Kingdom",2024-08-04T18:00:00,22.3,22.3,10.7,47.53,0,0,,0,0,16.1,11.4,221,1014.2,31.5,11,29,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-04T19:00:00,21.1,21.1,11.6,54.28,0,0,,0,0,13.9,11.1,223,1014.2,19.2,10.1,0,0,0,,Clear,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-04T20:00:00,20.3,20.3,12.1,59.32,0,0,,0,0,13.9,10.6,226,1014.2,19.2,10.1,0,0,0,,Clear,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-04T21:00:00,19.3,19.3,12.1,63.11,0,0,,0,0,13.9,11,220,1014.3,0,10.1,0,0,0,,Clear,clear-night,"F6665,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-04T22:00:00,18.3,18.3,11.6,64.6,0,0,,0,0,11.4,10,217,1014.7,11.5,9.9,0,0,0,,Clear,clear-night,"F6665,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-04T23:00:00,17.3,17.3,12.1,71.54,0,0,,0,0,10.3,8,224,1014.6,0,9.5,0,0,0,,Clear,clear-night,"F6665,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T00:00:00,16.5,16.5,12.3,76.27,0,0,,0,0,9.2,6.8,225,1014.6,0,8.5,0,0,0,,Clear,clear-night,"F6665,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T01:00:00,16.1,16.1,12.8,80.84,0,0,,0,0,9.2,6.9,211,1014.3,0,7.8,0,0,0,,Clear,clear-night,"F6665,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T02:00:00,15.6,15.6,12.6,82.37,0,0,,0,0,10.3,6.9,217,1014.2,0,7.4,0,0,0,,Clear,clear-night,"F6665,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T03:00:00,15.3,15.3,12.8,85.08,0,0,,0,0,10.3,7,224,1014.2,0,6.2,0,0,0,,Clear,clear-night,"F6665,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T04:00:00,15.1,15.1,13,87.31,0,0,,0,0,10.3,6.1,206,1013.7,0,5.8,0,0,0,,Clear,clear-night,"F6665,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T05:00:00,15.1,15.1,13.3,89.03,0,0,,0,0,12.8,6.2,203,1013.3,36.4,5.4,0,0,0,,Partially cloudy,partly-cloudy-night,"F6665,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T06:00:00,15.1,15.1,13.1,87.89,0,0,,0,0,12.8,6.4,201,1013.3,51.7,5.8,15,0.1,0,,Partially cloudy,partly-cloudy-day,"F6665,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T07:00:00,15.8,15.8,13.6,86.26,0,0,,0,0,12.8,6.8,209,1013.3,53.1,6.6,29,0.1,0,,Partially cloudy,partly-cloudy-day,"F6665,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T08:00:00,17.6,17.6,14.3,81.03,0,0,,0,0,17.2,8,217,1013.2,65.1,8.5,49,0.2,0,,Partially cloudy,partly-cloudy-day,"F6665,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T09:00:00,18.5,18.5,14.7,78.08,0,0,,0,0,15,10.3,224,1013.2,96.2,9.1,240,0.9,2,,Overcast,cloudy,"F6665,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T10:00:00,19.6,19.6,15.1,74.82,0,0,,0,0,20.8,11.7,217,1013.2,96.2,8.7,359,1.3,4,,Overcast,cloudy,"F6665,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T11:00:00,20.6,20.6,15.2,70.78,0,0,,0,0,19.7,12.2,217,1013.2,80.9,8.7,478,1.7,5,,Partially cloudy,partly-cloudy-day,"F6665,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T12:00:00,21.8,21.8,15.4,66.62,0,0,,0,0,19.7,11.4,209,1013.1,93.1,9.7,540,1.9,5,,Overcast,cloudy,"F6665,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T13:00:00,23.6,23.6,16.2,62.87,0,0,,0,0,20.8,12.2,221,1012.6,96.2,10.1,773,2.8,8,,Overcast,cloudy,"F6665,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T14:00:00,24.3,24.3,16.3,61.03,0,0,,0,0,17.2,12,221,1012.2,68.6,11,667,2.4,7,,Partially cloudy,partly-cloudy-day,"F6665,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T15:00:00,24.3,24.3,16.5,61.81,0,0,,0,0,21.9,13.8,213,1012.1,83.7,12,714,2.6,7,,Partially cloudy,partly-cloudy-day,"F6665,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T16:00:00,25.1,25.1,16.4,58.19,0,0,,0,0,19.7,12.2,207,1011.6,65.4,11,581,2.1,6,,Partially cloudy,partly-cloudy-day,"F6665,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T17:00:00,25.1,25.1,16.1,57.09,0,0,,0,0,17.2,11.8,223,1011.2,80.6,11,527,1.9,5,,Partially cloudy,partly-cloudy-day,"F6665,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T18:00:00,24.3,24.3,15.6,58.35,0,0,,0,0,17.2,11.4,217,1011.1,65.1,11,36,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T19:00:00,24,24,15.2,57.57,0,0,,0,0,16.1,11.4,221,1011.1,83.7,10.1,48,0.2,0,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T20:00:00,22.6,22.6,15.6,64.65,0,0,,0,0,12.8,10.7,214,1011.2,65.1,11,10,0,0,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T21:00:00,21.3,21.3,14.8,66.49,0,0,,0,0,11.4,10.4,211,1011.3,69,10.1,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T22:00:00,20.3,20.3,14.6,69.36,0,0,,0,0,11.4,8.7,211,1011.3,16.6,10.1,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-05T23:00:00,19.6,19.6,14.4,71.52,0,0,,0,0,10.3,6.9,204,1011.2,34.5,10.1,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T00:00:00,19.1,19.1,14.4,73.77,0,0,,0,0,12.8,7.1,207,1011.1,78.3,10.1,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T01:00:00,19.1,19.1,14.8,76.17,0,0,,0,0,11.4,8.5,211,1010.7,100,9.9,0,0,0,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T02:00:00,19.3,19.3,15.3,77.68,0,0,,0,0,9.2,6.9,208,1010.3,93.1,10.1,0,0,0,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T03:00:00,19,19,14.8,76.67,0,0,,0,0,9.2,5.9,191,1010.2,36.4,9.3,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T04:00:00,18.6,18.6,14.7,77.61,0,0,,0,0,9.2,7.3,194,1009.7,84.8,7.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T05:00:00,18,18,14.9,81.61,0,0,,0,0,9.2,6.9,180,1009.2,47.2,7.4,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T06:00:00,17.5,17.5,14.6,82.59,0,0,,0,0,10.3,6.6,169,1009.2,63.3,8.5,7,0,0,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T07:00:00,18.1,18.1,14.4,78.53,0,0,,0,0,10.3,6.2,174,1009,22.4,7.9,50,0.2,1,,Partially cloudy,partly-cloudy-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T08:00:00,19.5,19.5,15.2,75.77,0,0,,0,0,10.3,5.8,187,1009.1,65.2,9.3,101,0.4,1,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T09:00:00,21.3,21.3,16.4,73.2,0,0,,0,0,11.4,10.3,207,1009.1,96.2,10.1,367,1.3,4,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T10:00:00,22,22,16.7,71.5,0,0,,0,0,15,11,213,1008.7,96.2,11,516,1.9,5,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T11:00:00,22.3,22.3,17.2,72.51,0,0,,0,0,20.8,12.9,208,1009,96.2,6.1,140,0.5,1,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T12:00:00,21.1,21.1,17.3,79,0,0,,0,0,15,9.5,255,1009,96.2,4.9,185,0.7,2,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T13:00:00,20.6,20.6,18.5,87.81,0.013,100,rain,0,0,17.2,9.9,251,1009,96.2,4,114,0.4,1,,"Rain, Overcast",rain,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T14:00:00,18.6,18.6,17.3,92.16,0,0,,0,0,20.8,9.8,248,1009,93.1,2.3,85,0.3,1,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T15:00:00,18.4,18.4,17.1,92.12,0.399,100,rain,0,0,12.8,9.8,249,1009.2,100,4.9,84,0.3,1,,"Rain, Overcast",rain,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T16:00:00,19.4,19.4,16.8,85.44,0.2,100,rain,0,0,12.8,9.9,234,1009.1,93.1,13.9,204,0.7,2,,"Rain, Overcast",rain,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T17:00:00,20.6,20.6,16.1,75.88,0,0,,0,0,15,8.7,229,1009.1,80.9,12,134,0.5,1,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T18:00:00,20.8,20.8,14.6,67.66,0,0,,0,0,10.3,8.8,266,1009.1,93.1,12,48,0.2,0,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T19:00:00,20.8,20.8,13.1,61.39,0,0,,0,0,12.8,10.7,280,1009.2,65.7,11,59,0.2,1,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T20:00:00,20.3,20.3,10.9,54.44,0,0,,0,0,8.1,7.4,255,1009.6,25.2,11,15,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T21:00:00,18.6,18.6,11.8,64.62,0,0,,0,0,8.1,7.3,262,1010.2,3.1,10.1,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T22:00:00,17,17,11.2,68.23,0,0,,0,0,10.3,6.8,247,1010.6,0,9.9,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-06T23:00:00,16.1,16.1,11,71.77,0,0,,0,0,10.3,6.8,261,1011.1,0,10.1,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T00:00:00,15.1,15.1,11,76.5,0,0,,0,0,6.9,6.2,261,1011.2,0,10.1,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T01:00:00,15.1,15.1,10.7,74.53,0,0,,0,0,8.1,4.1,245,1011.3,12.4,10.1,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T02:00:00,14.1,14.1,10.8,80.53,0,0,,0,0,4.7,2.9,228,1011.2,31,11,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T03:00:00,13.3,13.3,10.8,84.83,0,0,,0,0,5.8,2.2,222,1011.2,24.8,11,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T04:00:00,13,13,11.3,89.4,0,0,,0,0,6.9,2.1,240,1011.2,0,11,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T05:00:00,13.1,13.1,11.3,88.87,0,0,,0,0,6.9,4.1,200,1011.2,0,11,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T06:00:00,13,13,11.5,90.6,0,0,,0,0,6.9,4.8,241,1011.6,19.2,10.1,20,0.1,0,,Clear,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T07:00:00,14.3,14.3,11.3,82.21,0,0,,0,0,11.4,5.7,188,1011.7,45.4,9.1,49,0.2,0,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T08:00:00,15.3,15.3,11.9,79.67,0,0,,0,0,10.3,6.8,225,1012.1,25.2,11,63,0.2,1,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T09:00:00,17.6,17.6,12.6,72.54,0,0,,0,0,16.1,9.2,241,1012.2,14.7,11,114,0.4,1,,Clear,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T10:00:00,19.5,19.5,12,61.91,0,0,,0,0,16.1,12.3,238,1012.2,31.5,11,116,0.4,1,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T11:00:00,21.1,21.1,11.1,52.87,0,0,,0,0,18.3,13.3,240,1012.6,54.5,11,805,2.9,8,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T12:00:00,20.4,20.4,9.7,50.25,0,0,,0,0,18.3,12.9,230,1012.2,74.7,13.9,151,0.5,2,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T13:00:00,20.6,20.6,9.6,49.01,0,0,,0,0,21.9,14.6,237,1012.2,62.6,12,185,0.7,2,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T14:00:00,21.8,21.8,11,50.31,0,0,,0,0,21.9,14.9,248,1012.2,74.8,13,285,1,3,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T15:00:00,21.6,21.6,10.9,50.26,0,0,,0,0,21.9,14.1,237,1012.3,74.8,11,265,1,3,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T16:00:00,20.8,20.8,10.4,51.05,0,0,,0,0,16.1,13,234,1012.2,93.1,11,124,0.4,1,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T17:00:00,20.3,20.3,11.4,56.26,0,0,,0,0,18.3,13,230,1012.3,80.9,11,50,0.2,1,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T18:00:00,20.1,20.1,12.6,62.04,0,0,,0,0,19.7,12.6,234,1012.7,93.1,11,83,0.3,1,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T19:00:00,19.6,19.6,12.5,63.57,0,0,,0,0,17.2,14.1,248,1013.2,65.7,11,26,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T20:00:00,19,19,11.4,61.01,0,0,,0,0,16.1,10.7,241,1013.6,53,11,0,0,0,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T21:00:00,18.8,18.8,11.7,63.03,0,0,,0,0,11.4,10.3,247,1014.1,68.6,10.1,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T22:00:00,18.1,18.1,10.9,62.45,0,0,,0,0,8.1,8,241,1014.2,50.4,10.1,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-07T23:00:00,17.3,17.3,11.2,66.99,0,0,,0,0,9.2,8.4,247,1014.6,50.4,10.1,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T00:00:00,16,16,10.9,71.31,0,0,,0,0,6.9,6.2,247,1014.7,0,9.1,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T01:00:00,15.6,15.6,11.3,75.61,0,0,,0,0,9.2,5.4,257,1015.1,0,8.5,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T02:00:00,14.8,14.8,11.3,79.6,0,0,,0,0,9.2,5,239,1015.1,0,8.5,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T03:00:00,14.5,14.5,11.3,81.15,0,0,,0,0,11.4,6.1,237,1015.2,0,7.9,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T04:00:00,14.3,14.3,11.5,83.29,0,0,,0,0,9.2,5.8,231,1015.2,3.1,7.9,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T05:00:00,14,14,11.3,83.8,0,0,,0,0,8.1,4.3,249,1015.2,50.9,8.5,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T06:00:00,13.8,13.8,11.3,84.89,0,0,,0,0,10.3,4.4,202,1015.2,3.1,7.9,17,0.1,0,,Clear,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T07:00:00,14.5,14.5,12.1,85.54,0,0,,0,0,11.4,5.1,191,1015.3,5,7.9,44,0.2,0,,Clear,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T08:00:00,16.3,16.3,12.1,75.73,0,0,,0,0,12.8,6.9,206,1015.6,0,8.3,61,0.2,1,,Clear,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T09:00:00,18.8,18.8,12.9,68.18,0,0,,0,0,17.2,11.5,207,1015.6,11.5,8.5,440,1.6,4,,Clear,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T10:00:00,20.6,20.6,12.7,60.19,0,0,,0,0,19.7,12.2,197,1015.2,53.1,9.5,273,1,3,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T11:00:00,20.6,20.6,12.7,60.18,0,0,,0,0,23,14.9,200,1015.1,93.1,8.9,175,0.6,2,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T12:00:00,21,21,12.7,58.73,0,0,,0,0,25.3,14.9,204,1014.6,96.2,9.5,183,0.7,2,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T13:00:00,20.6,20.6,13.2,62.19,0,0,,0,0,23,15.7,203,1014.2,96.2,9.3,215,0.8,2,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T14:00:00,20.8,20.8,14.2,65.55,0,0,,0,0,27.7,16.5,210,1013.3,96.2,9.3,406,1.5,4,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T15:00:00,20.3,20.3,14.7,69.82,0,0,,0,0,26.4,18.4,206,1013.3,96.2,9.3,178,0.6,2,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T16:00:00,18.1,18.1,15.6,84.82,0.199,100,rain,0,0,20.8,14.2,193,1013.3,93.1,5,104,0.4,1,,"Rain, Overcast",rain,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T17:00:00,18.5,18.5,16.1,85.42,0.2,100,rain,0,0,27.7,15.9,207,1012.5,96.2,6.2,63,0.2,1,,"Rain, Overcast",rain,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T18:00:00,18.8,18.8,16.2,84.37,0,0,,0,0,26.4,14.9,204,1012.2,96.2,5.2,105,0.4,1,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T19:00:00,19.1,19.1,16.6,84.95,0.004,100,rain,0,0,26.4,14.6,204,1011.2,100,5.2,31,0.1,0,,"Rain, Overcast",rain,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T20:00:00,19.1,19.1,17.2,88.23,0,0,,0,0,21.9,14.2,210,1010.9,100,4.9,5,0,0,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T21:00:00,19.5,19.5,17.5,88.26,0,0,,0,0,25.3,14.5,217,1010.8,100,5.2,0,0,0,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T22:00:00,19.8,19.8,17.6,86.65,0,0,,0,0,24.2,13.8,221,1011.3,100,4.7,0,0,0,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-08T23:00:00,19.6,19.6,17.4,86.63,0,0,,0,0,24.2,12.9,221,1010.8,100,6.4,0,0,0,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-09T00:00:00,19.8,19.8,17.1,84.46,0,0,,0,0,24.2,15.8,224,1010.8,100,6.2,0,0,0,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-09T01:00:00,19.8,19.8,17.1,84.48,0,0,,0,0,23,15.3,230,1010.8,100,5.6,0,0,0,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-09T02:00:00,19.6,19.6,17.1,85.53,0,0,,0,0,27.7,14.6,227,1010.2,100,7.9,0,0,0,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-09T03:00:00,19.8,19.8,16.9,82.89,0,0,,0,0,25.3,15.7,231,1010.2,100,7.2,0,0,0,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-08-09T04:00:00,19.5,19.5,17.1,86.06,0,0,,0,0,23,13.4,234,1010.3,100,5.6,0,0,0,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
